Time (s),Thrust (kN)
0.6446446446446447,3.5551248652298435
0.6486486486486487,3.5510321450099522
0.6526526526526526,3.5469441363991976
0.6566566566566566,3.5428608339734957
0.6606606606606606,3.5387822323150058
0.6646646646646647,3.5347083260121246
0.6686686686686687,3.5306391096594796
0.6726726726726726,3.52657457785792
0.6766766766766766,3.52251472521451
0.6806806806806807,3.518459546342524
0.6846846846846847,3.5144090358614375
0.6886886886886887,3.510363188396918
0.6926926926926927,3.5063219985808227
0.6966966966966966,3.502285461051186
0.7007007007007007,3.498253570452219
0.7047047047047047,3.4942263214342937
0.7087087087087087,3.490203708653944
0.7127127127127127,3.486185726773855
0.7167167167167167,3.482172370462855
0.7207207207207207,3.4781636343959095
0.7247247247247247,3.474159513254116
0.7287287287287287,3.4701600017246927
0.7327327327327328,3.4661650945009774
0.7367367367367368,3.462174786282414
0.7407407407407407,3.458189071774549
0.7447447447447447,3.4542079456890256
0.7487487487487487,3.4502314027435736
0.7527527527527528,3.446259437662004
0.7567567567567568,3.4422920451742014
0.7607607607607607,3.4383292200161195
0.7647647647647647,3.4343709569297696
0.7687687687687688,3.4304172506632176
0.7727727727727728,3.4264680959705744
0.7767767767767768,3.422523487611991
0.7807807807807807,3.4185834203536514
0.7847847847847848,3.414647888967762
0.7887887887887888,3.41071688823255
0.7927927927927928,3.4067904129322533
0.7967967967967968,3.4028684578571147
0.8008008008008007,3.3989510178033737
0.8048048048048048,3.3950380875732606
0.8088088088088088,3.3911296619749898
0.8128128128128128,3.387225735822753
0.8168168168168168,3.3833263039367103
0.8208208208208209,3.379431361142987
0.8248248248248248,3.375540902273664
0.8288288288288288,3.37165492216677
0.8328328328328328,3.3677734156662784
0.8368368368368369,3.363896377622097
0.8408408408408409,3.3600238028900637
0.8448448448448448,3.3561556863319364
0.8488488488488488,3.3522920228153903
0.8528528528528528,3.348432807214008
0.8568568568568569,3.3445780344072737
0.8608608608608609,3.3407276992805666
0.8648648648648649,3.3368817967251547
0.8688688688688688,3.333040321638185
0.8728728728728729,3.329203268922682
0.8768768768768769,3.325370633487536
0.8808808808808809,3.3215424102474986
0.8848848848848849,3.3177185941231757
0.8888888888888888,3.313899180041021
0.8928928928928929,3.310084162933328
0.8968968968968969,3.3062735377382255
0.9009009009009009,3.3024672993996687
0.9049049049049049,3.2986654428674345
0.9089089089089089,3.294867963097112
0.9129129129129129,3.2910748550500983
0.9169169169169169,3.2872861136935922
0.9209209209209209,3.2835017340005845
0.924924924924925,3.2797217109498544
0.9289289289289289,3.2759460395259605
0.9329329329329329,3.2721747147192373
0.9369369369369369,3.268407731525784
0.9409409409409409,3.2646450849474613
0.944944944944945,3.2608867699918855
0.948948948948949,3.2571327816724174
0.9529529529529529,3.2533831150081607
0.9569569569569569,3.249637765023952
0.960960960960961,3.245896726750357
0.964964964964965,3.242159995223659
0.968968968968969,3.238427565485859
0.9729729729729729,3.234699432584665
0.9769769769769769,3.230975591573484
0.980980980980981,3.2272560375114203
0.984984984984985,3.223540765463265
0.988988988988989,3.2198297704994907
0.992992992992993,3.2161230476962457
0.996996996996997,3.2124205921353455
1.001001001001001,3.2087223989042677
1.005005005005005,3.2050284630961468
1.009009009009009,3.201338779809764
1.013013013013013,3.1976533441495447
1.017017017017017,3.1939721512255494
1.021021021021021,3.190295196153467
1.025025025025025,3.1866224740546123
1.029029029029029,3.182953980055912
1.033033033033033,3.179289709289907
1.037037037037037,3.1756296568947397
1.0410410410410411,3.1719738180141497
1.045045045045045,3.1683221877974668
1.049049049049049,3.1646747613996062
1.053053053053053,3.16103153398106
1.057057057057057,3.157392500707892
1.0610610610610611,3.15375765675173
1.065065065065065,3.150126997289762
1.069069069069069,3.146500517504726
1.073073073073073,3.1428782125849075
1.077077077077077,3.139260077724131
1.0810810810810811,3.1356461081217524
1.085085085085085,3.1320362989826562
1.089089089089089,3.1284306455172466
1.093093093093093,3.124829142941441
1.097097097097097,3.121231786476664
1.1011011011011012,3.117638571349843
1.105105105105105,3.114049492793399
1.1091091091091092,3.110464546045242
1.1131131131131131,3.106883726348763
1.117117117117117,3.103307028952832
1.1211211211211212,3.0997344491117844
1.125125125125125,3.096165982085422
1.1291291291291292,3.092601623139002
1.1331331331331331,3.0890413675432336
1.137137137137137,3.085485210574269
1.1411411411411412,3.0819331475137
1.145145145145145,3.0783851736485492
1.1491491491491492,3.074841284271265
1.1531531531531531,3.0713014746797165
1.157157157157157,3.067765740177184
1.1611611611611612,3.0642340760723563
1.165165165165165,3.0607064776793216
1.1691691691691692,3.0571829403175634
1.1731731731731732,3.053663459311955
1.177177177177177,3.050148029992748
1.1811811811811812,3.046636647695573
1.1851851851851851,3.04312930776143
1.1891891891891893,3.039626005536681
1.1931931931931932,3.0361267363730464
1.197197197197197,3.032631495627599
1.2012012012012012,3.029140278662753
1.2052052052052051,3.025653080846265
1.2092092092092093,3.0221698975512234
1.2132132132132132,3.018690724156042
1.2172172172172173,3.0152155560444562
1.2212212212212212,3.0117443886055155
1.2252252252252251,3.008277217233577
1.2292292292292293,3.004814037328301
1.2332332332332332,3.001354844294643
1.2372372372372373,2.9978996335428487
1.2412412412412412,2.994448400488447
1.2452452452452452,2.9910011405522456
1.2492492492492493,2.9875578491603227
1.2532532532532532,2.9841185217440227
1.2572572572572573,2.9806831537399496
1.2612612612612613,2.977251740589961
1.2652652652652652,2.973824277741161
1.2692692692692693,2.970400760645896
1.2732732732732732,2.966981184761748
1.2772772772772774,2.963565545551526
1.2812812812812813,2.9601538384832664
1.2852852852852852,2.9567460590302184
1.2892892892892893,2.953342202670845
1.2932932932932932,2.949942264888815
1.2972972972972974,2.946546241172995
1.3013013013013013,2.943154127017445
1.3053053053053052,2.9397659179214126
1.3093093093093093,2.936381609389328
1.3133133133133132,2.9330011969307943
1.3173173173173174,2.9296246760605853
1.3213213213213213,2.9262520422986404
1.3253253253253252,2.922883291170052
1.3293293293293293,2.919518418205068
1.3333333333333333,2.9161574189390795
1.3373373373373374,2.9128002889126194
1.3413413413413413,2.909447023671353
1.3453453453453452,2.906097618766073
1.3493493493493494,2.9027520697526956
