A,0.041406062,0.003611251,0.038202561
A,0.038334301,0.003449082,0.037331832
A,0.035268958,0.003286913,0.036423131
A,0.032210156,0.003124744,0.035476766
A,0.029157991,0.002962574,0.034493367
A,0.026112487,0.002800405,0.033474013
A,0.023073588,0.002638236,0.032420207
A,0.020041174,0.002476067,0.031333832
A,0.017015077,0.002313898,0.030217052
A,0.013995117,0.002151729,0.029072147
A,0.010981172,0.001989559,0.027901227
A,0.007973311,0.00182739,0.026705696
A,0.004972091,0.001665221,0.02548509
A,0.001979381,0.001503052,0.024233856
A,-0.000998125,0.001340883,0.022927676
A,-0.00326925,0.001252293,0.021643821
A,-0.005676503,0.001601719,0.023087173
A,-0.008771133,0.001951145,0.024926434
A,-0.011850148,0.002300571,0.026807513
A,-0.01492316,0.002649997,0.028704958
A,-0.017993323,0.002999423,0.030609795
A,-0.021062057,0.003348849,0.03251761
A,-0.024130116,0.003698275,0.034425794
A,-0.027197942,0.004047701,0.036332605
A,-0.030265807,0.004397127,0.038236784
A,-0.033333889,0.004746553,0.040137365
A,-0.036402304,0.005095979,0.042033572
A,-0.039471132,0.005445405,0.043924765
A,-0.042540424,0.005794831,0.045810401
B,-0.045610218,0.006144257,0.047690013
B,-0.048680534,0.006493683,0.049563197
B,-0.051751386,0.006843109,0.051429594
B,-0.054822783,0.007192535,0.053288891
B,-0.057894724,0.007541961,0.055140807
B,-0.060967209,0.007891387,0.056985096
B,-0.064040232,0.008240813,0.058821536
B,-0.067113788,0.008590239,0.060649932
B,-0.070187867,0.008939665,0.062470111
B,-0.07326246,0.009289091,0.064281919
B,-0.076337558,0.009638517,0.066085221
B,-0.079413629,0.009968196,0.067778519
B,-0.083411086,0.009968196,0.068019781
B,-0.086493464,0.009968196,0.068015695
B,-0.089575842,0.009968196,0.068011607
B,-0.092658221,0.009968196,0.068007517
B,-0.095740599,0.009968196,0.068003426
B,-0.098822977,0.009968196,0.067999334
B,-0.101905355,0.009968196,0.067995241
B,-0.104987734,0.009968196,0.06799115
B,-0.108070112,0.009968196,0.067987059
B,-0.11115249,0.009968196,0.06798297
B,-0.114234869,0.009968196,0.067978883
B,-0.117317247,0.009968196,0.0679748
B,-0.120399625,0.009968196,0.067970721
B,-0.123482003,0.009968196,0.067966647
B,-0.126564382,0.009968196,0.06796258
B,-0.12964676,0.009968196,0.067958519
B,-0.132729138,0.009968196,0.067954467
B,-0.135811517,0.009968196,0.067950424
B,-0.138893895,0.009968196,0.067946392
B,-0.141976273,0.009968196,0.067942372
B,-0.145058651,0.009968196,0.067938365
B,-0.14814103,0.009968196,0.067934372
B,-0.151223408,0.009968196,0.067930395
B,-0.154305786,0.009968196,0.067926436
B,-0.157388165,0.009968196,0.067922495
B,-0.160470543,0.009968196,0.067918573
B,-0.163552921,0.009968196,0.067914673
B,-0.166635299,0.009968196,0.067910794
B,-0.169717678,0.009968196,0.067906938
B,-0.172800056,0.009968196,0.067903104
B,-0.175882434,0.009968196,0.067899292
B,-0.178964813,0.009968196,0.067895501
B,-0.182047191,0.009968196,0.067891728
B,-0.185129569,0.009968196,0.06788797
B,-0.188211947,0.009968196,0.067884218
B,-0.191294326,0.009968196,0.067880464
B,-0.194376704,0.009968196,0.067850386
B,-0.197459082,0.009968196,0.06782374
B,-0.200541461,0.009968196,0.067799032
B,-0.203623839,0.009968196,0.067775504
B,-0.206706217,0.009968196,0.067753037
B,-0.209788595,0.009968196,0.06773155
B,-0.212870974,0.009968196,0.067710968
B,-0.215953352,0.009968196,0.067691227
B,-0.21903573,0.009968196,0.067672267
B,-0.222118109,0.009968196,0.067654031
B,-0.225200487,0.009968196,0.067636469
B,-0.228282865,0.009968196,0.067619534
B,-0.231365243,0.009968196,0.067603183
B,-0.234447622,0.009968196,0.067587377
B,-0.23753,0.009968196,0.067572078
